order_id,user_id,product_id,timestamp,quantity,total_amount,payment
O004174,U00918,P0198,2025-06-10 23:05:13.262084,2,87.48,微信
O004175,U01872,P0247,2025-07-08 20:23:08.296761,1,64.3,支付宝
O004176,U00546,P0294,2025-10-28 05:59:42.803775,1,101.94,微信
O004177,U00359,P0082,2025-02-18 16:50:56.183118,1,69.97,支付宝
O004178,U01083,P0295,2025-07-10 02:21:53.704406,3,251.37,微信
O004179,U00472,P0449,2025-11-29 20:43:43.700904,2,328.14,微信
O004180,U01767,P0308,2025-03-19 09:18:47.025518,1,40.6,支付宝
O004181,U01093,P0103,2025-03-04 08:51:27.175124,1,19.94,支付宝
O004182,U00046,P0364,2025-07-03 23:17:26.297619,2,134.6,支付宝
O004183,U00558,P0051,2025-07-11 13:14:19.460846,1,148.75,银行卡
O004184,U00303,P0103,2025-03-29 06:46:07.773208,1,19.94,支付宝
O004185,U00323,P0178,2025-11-01 21:50:37.202500,1,120.99,微信
O004186,U00939,P0178,2025-02-08 13:52:08.391363,3,362.97,支付宝
O004187,U01979,P0480,2025-12-11 11:44:21.897442,1,78.04,微信
O004188,U01531,P0403,2025-08-15 21:26:28.756324,1,29.46,支付宝
O004189,U00750,P0149,2025-05-24 07:03:55.715639,1,37.62,银行卡
O004190,U01254,P0070,2025-03-06 23:21:49.086773,1,213.85,微信
O004191,U01416,P0195,2025-05-28 01:27:27.241957,2,56.42,支付宝
O004192,U00268,P0399,2025-01-20 02:20:15.620248,3,101.04,花呗
O004193,U00409,P0387,2025-01-20 11:50:36.079874,2,33.96,银行卡
O004194,U00563,P0257,2025-06-15 15:17:15.768485,2,18.88,微信
O004195,U00215,P0257,2025-06-03 00:38:04.504297,1,9.44,微信
O004196,U00520,P0184,2025-06-13 08:03:03.477912,3,510.27,银行卡
O004197,U01861,P0190,2025-11-28 08:45:38.870065,1,14.23,支付宝
O004198,U01266,P0073,2025-03-04 14:16:53.511714,1,8.63,微信
O004199,U01451,P0393,2025-01-07 01:00:10.367940,3,39.78,微信
O004200,U00407,P0352,2025-08-30 20:07:49.910646,2,383.84,支付宝
O004201,U00801,P0457,2025-06-11 21:50:44.842627,1,122.13,银行卡
O004202,U01626,P0244,2025-06-01 17:44:21.966966,2,86.64,支付宝
O004203,U00895,P0272,2025-11-24 13:26:13.726340,2,170.96,支付宝
O004204,U00003,P0155,2025-03-19 14:17:55.503686,2,298.76,微信
O004205,U00226,P0119,2025-02-15 23:05:45.022712,2,53.34,微信
O004206,U00636,P0464,2025-01-26 04:12:58.676630,1,28.45,微信
O004207,U01399,P0400,2025-02-28 02:28:19.417278,1,14.76,支付宝
O004208,U00714,P0029,2025-04-10 07:41:50.531776,3,114.75,支付宝
O004209,U01457,P0394,2025-06-25 17:09:21.812478,1,25.02,微信
O004210,U01682,P0318,2025-07-02 06:14:33.363891,1,102.95,花呗
O004211,U01143,P0033,2025-09-23 20:16:51.009015,3,494.67,微信
O004212,U01777,P0384,2025-03-09 16:13:37.350215,1,18.14,微信
O004213,U00508,P0391,2025-05-05 00:52:23.323575,3,51.09,微信
O004214,U00290,P0245,2025-05-05 15:21:03.472923,3,158.55,微信
O004215,U01760,P0101,2025-11-23 13:17:54.548004,1,79.22,银行卡
O004216,U00074,P0262,2025-05-18 09:48:45.555522,2,18.38,花呗
O004217,U00410,P0097,2025-11-19 15:49:20.110845,1,77.52,支付宝
O004218,U00231,P0038,2025-11-28 05:50:16.603973,2,883.0,支付宝
O004219,U00643,P0075,2025-12-21 23:35:15.817747,3,109.29,银行卡
O004220,U01070,P0361,2025-01-09 19:53:11.479469,3,318.21,支付宝
O004221,U00147,P0164,2025-11-05 00:16:13.966404,3,1918.62,银行卡
O004222,U00976,P0381,2025-04-16 16:01:12.099462,2,50.3,银行卡
O004223,U01468,P0214,2025-11-06 13:54:46.361268,1,59.01,微信
O004224,U00188,P0245,2025-12-29 22:07:23.958934,1,52.85,支付宝
O004225,U01147,P0202,2025-06-02 14:13:26.683532,2,90.76,支付宝
O004226,U01367,P0462,2025-09-22 02:05:10.109621,2,268.28,支付宝
O004227,U01523,P0283,2025-03-06 15:46:03.370860,2,167.12,花呗
O004228,U00964,P0137,2025-11-04 14:39:24.861065,3,147.42,支付宝
O004229,U00844,P0373,2025-04-28 23:02:13.313559,1,35.8,微信
O004230,U00467,P0096,2025-12-21 06:05:03.340989,2,73.4,花呗
O004231,U00721,P0082,2025-11-09 20:59:53.843230,1,69.97,支付宝
O004232,U00477,P0476,2025-06-04 08:43:34.367518,3,294.39,微信
O004233,U00598,P0132,2025-09-10 19:15:38.424392,1,68.78,支付宝
O004234,U01821,P0155,2025-11-09 03:00:38.493562,3,448.14,微信
O004235,U01323,P0097,2025-11-11 11:20:19.665722,1,77.52,微信
O004236,U01957,P0148,2025-11-10 16:45:29.904271,1,26.66,支付宝
O004237,U00996,P0345,2025-04-02 23:31:41.526092,2,129.36,银行卡
O004238,U01873,P0161,2025-09-23 06:23:58.740738,3,139.35,微信
O004239,U01186,P0096,2025-02-27 21:20:21.852118,2,73.4,微信
O004240,U01928,P0015,2025-02-02 12:29:05.868512,2,96.2,支付宝
O004241,U01966,P0267,2025-04-11 16:21:45.903047,1,169.26,银行卡
O004242,U00966,P0302,2025-10-29 06:01:01.284786,1,44.68,银行卡
O004243,U00196,P0183,2025-12-15 07:11:23.905998,2,33.96,花呗
O004244,U01926,P0181,2025-02-18 15:09:34.305143,2,66.08,银行卡
O004245,U00235,P0022,2025-07-19 03:26:37.791687,2,318.64,银行卡
O004246,U01446,P0230,2025-12-05 14:41:04.923110,1,11.14,花呗
O004247,U00923,P0044,2025-11-04 11:50:31.027750,1,61.66,微信
O004248,U01615,P0371,2025-03-05 12:20:01.363696,1,30.78,支付宝
O004249,U01976,P0224,2025-06-13 06:19:26.532055,1,33.44,银行卡
O004250,U00851,P0188,2025-06-17 05:11:03.430769,1,148.75,支付宝
O004251,U00749,P0111,2025-06-01 18:07:58.541475,1,53.44,微信
O004252,U00700,P0028,2025-05-01 02:09:46.206984,2,132.12,微信
O004253,U00001,P0345,2025-10-27 11:30:51.298346,1,64.68,支付宝
O004254,U01418,P0419,2025-02-23 06:49:37.781173,1,30.55,银行卡
O004255,U01755,P0351,2025-10-02 18:45:17.415990,1,46.71,微信
O004256,U00578,P0342,2025-10-16 18:14:05.003999,2,155.98,银行卡
O004257,U01704,P0299,2025-02-04 20:48:48.865295,1,32.3,银行卡
O004258,U01808,P0487,2025-04-02 06:38:06.521861,1,9.91,支付宝
O004259,U01451,P0149,2025-01-16 22:05:05.470089,3,112.86,银行卡
O004260,U00009,P0361,2025-03-16 19:47:27.333703,2,212.14,花呗
O004261,U01721,P0310,2025-08-16 04:33:24.991022,3,67.44,支付宝
O004262,U01533,P0405,2025-02-09 13:10:25.520444,3,776.43,微信
O004263,U00846,P0418,2025-04-29 23:58:57.109425,1,70.12,花呗
O004264,U01962,P0239,2025-04-20 14:25:06.056199,1,10.3,花呗
O004265,U00368,P0271,2025-11-21 20:53:54.943178,2,102.32,支付宝
O004266,U00565,P0386,2025-12-17 08:57:57.271559,3,365.31,银行卡
O004267,U00538,P0279,2025-06-11 22:51:58.654925,1,48.35,微信
O004268,U01925,P0216,2025-07-28 06:32:13.501651,2,219.86,花呗
O004269,U01599,P0463,2025-07-05 20:47:01.824237,2,123.2,微信
O004270,U01875,P0322,2025-02-23 14:49:41.611106,3,79.92,银行卡
O004271,U00635,P0269,2025-02-19 07:15:59.001958,3,110.43,微信
O004272,U00040,P0239,2025-11-10 19:16:42.685370,3,30.9,支付宝
O004273,U00219,P0022,2025-09-23 19:37:36.419298,1,159.32,花呗
O004274,U01072,P0453,2025-08-24 20:51:05.338644,2,258.6,微信
O004275,U01558,P0392,2025-04-24 07:52:27.875707,3,88.95,微信
O004276,U00969,P0428,2025-01-12 20:51:40.989489,1,32.53,支付宝
O004277,U00036,P0205,2025-07-19 00:43:10.706939,1,113.83,花呗
O004278,U01832,P0232,2025-05-09 00:14:00.589797,1,184.84,花呗
O004279,U01949,P0019,2025-12-19 11:59:48.750996,1,48.24,花呗
O004280,U00500,P0481,2025-07-15 08:06:21.488665,1,15.22,微信
O004281,U01674,P0375,2025-05-17 22:03:14.651646,1,5.0,支付宝
O004282,U00711,P0464,2025-12-04 14:17:49.630609,1,28.45,花呗
O004283,U01850,P0392,2025-05-13 20:27:30.693585,2,59.3,支付宝
O004284,U01301,P0431,2025-11-04 03:00:20.533404,3,70.2,支付宝
O004285,U00792,P0092,2025-09-09 13:09:58.875221,1,177.51,银行卡
O004286,U00207,P0293,2025-04-04 08:30:50.771504,1,35.34,微信
O004287,U01823,P0205,2025-05-13 02:35:04.210030,1,113.83,支付宝
O004288,U00664,P0166,2025-11-29 19:22:10.795261,1,31.48,微信
O004289,U01313,P0250,2025-09-10 14:39:11.226891,2,88.72,支付宝
O004290,U01100,P0313,2025-12-25 09:23:53.909579,1,88.26,微信
O004291,U00756,P0308,2025-05-28 09:48:59.668601,2,81.2,花呗
O004292,U00264,P0494,2025-10-04 02:57:30.100294,3,58.2,微信
O004293,U00646,P0364,2025-06-14 20:59:46.297346,1,67.3,微信
O004294,U00605,P0459,2025-06-04 22:01:36.115055,2,86.66,微信
O004295,U01026,P0141,2025-10-10 07:20:08.090712,2,70.06,微信
O004296,U00182,P0105,2025-12-15 05:09:52.264492,1,28.69,银行卡
O004297,U01015,P0066,2025-12-19 14:34:53.457492,2,91.96,微信
O004298,U01921,P0074,2025-08-14 02:31:06.003568,3,74.79,银行卡
O004299,U00353,P0324,2025-03-23 08:27:17.280578,1,25.72,支付宝
O004300,U01610,P0301,2025-07-11 22:13:36.822416,3,751.11,微信
O004301,U00589,P0324,2025-02-23 06:29:39.486358,1,25.72,微信
O004302,U01467,P0479,2025-08-28 13:48:29.203251,3,307.02,支付宝
O004303,U00265,P0039,2025-06-04 19:21:16.898953,1,55.96,支付宝
O004304,U01648,P0061,2025-02-11 07:30:04.668195,1,122.07,花呗
O004305,U00571,P0176,2025-12-14 11:28:38.903593,1,13.38,支付宝
O004306,U01197,P0170,2025-10-21 03:52:56.100094,2,94.26,微信
O004307,U00020,P0290,2025-06-07 15:55:07.516681,1,78.62,微信
O004308,U00115,P0359,2025-11-03 20:49:43.203260,1,19.84,银行卡
O004309,U01610,P0364,2025-02-25 00:21:57.962875,1,67.3,微信
O004310,U00288,P0320,2025-01-21 00:12:53.355356,1,864.96,微信
O004311,U01586,P0264,2025-11-01 00:34:44.052178,2,482.78,银行卡
O004312,U00567,P0487,2025-09-28 19:46:04.416309,3,29.73,微信
O004313,U00334,P0412,2025-07-28 21:47:11.322178,3,372.66,微信
O004314,U00865,P0364,2025-08-05 09:38:37.248020,1,67.3,银行卡
O004315,U01919,P0002,2025-12-19 06:21:02.919605,3,105.99,微信
O004316,U00181,P0375,2025-06-08 00:01:26.652984,1,5.0,支付宝
O004317,U01038,P0311,2025-03-19 08:10:25.752027,1,10.56,银行卡
O004318,U00308,P0063,2025-08-09 21:07:45.800498,2,432.98,微信
O004319,U00734,P0261,2025-06-15 08:28:33.710937,3,170.55,支付宝
O004320,U01548,P0348,2025-03-05 09:00:51.323240,1,44.02,微信
O004321,U00308,P0369,2025-08-16 18:23:59.347812,3,339.96,微信
O004322,U00216,P0271,2025-05-22 19:12:28.070744,1,51.16,微信
O004323,U00988,P0361,2025-02-26 03:10:16.739024,2,212.14,微信
O004324,U00069,P0174,2025-03-28 11:36:10.705662,3,1839.06,花呗
O004325,U01468,P0007,2025-05-04 21:14:24.479997,1,11.18,微信
O004326,U00925,P0440,2025-09-22 12:03:58.492086,3,72.03,银行卡
O004327,U01733,P0226,2025-07-19 22:22:36.739317,2,83.3,微信
O004328,U00955,P0185,2025-09-26 06:40:23.463268,2,74.58,花呗
O004329,U01596,P0327,2025-06-02 10:50:24.023945,3,388.98,花呗
O004330,U00966,P0284,2025-11-21 04:30:50.083448,1,21.5,支付宝
O004331,U00952,P0192,2025-06-15 21:37:30.888514,3,164.58,支付宝
O004332,U01378,P0177,2025-10-27 19:04:30.094210,2,20.1,支付宝
O004333,U00331,P0250,2025-07-01 20:31:24.257925,2,88.72,支付宝
O004334,U01523,P0262,2025-02-12 01:14:29.087150,1,9.19,微信
O004335,U00268,P0180,2025-07-08 00:53:53.089377,2,87.22,微信
O004336,U00686,P0031,2025-06-07 16:42:59.757880,2,92.96,微信
O004337,U00644,P0459,2025-03-05 15:09:10.110950,2,86.66,花呗
O004338,U01144,P0365,2025-04-02 21:02:19.018514,2,69.92,支付宝
O004339,U00630,P0005,2025-10-11 21:23:05.455867,1,42.93,微信
O004340,U00424,P0042,2025-06-03 16:36:58.043668,2,51.5,微信
O004341,U01903,P0256,2025-06-09 03:48:54.127468,1,47.07,花呗
O004342,U00167,P0299,2025-01-07 03:50:44.855819,2,64.6,银行卡
O004343,U00149,P0461,2025-06-26 20:58:23.906148,2,225.22,花呗
O004344,U00447,P0145,2025-03-25 18:11:28.353568,3,416.28,支付宝
O004345,U01360,P0239,2025-08-03 10:25:29.372843,3,30.9,微信
O004346,U00102,P0209,2025-12-18 02:46:17.801389,1,40.62,微信
O004347,U00114,P0434,2025-11-02 06:49:39.257443,2,267.62,支付宝
O004348,U01004,P0130,2025-11-10 00:08:40.343453,1,26.9,微信
O004349,U00487,P0208,2025-03-17 22:05:49.977913,1,12.51,银行卡
O004350,U00141,P0001,2025-08-11 18:13:32.822505,1,27.31,支付宝
O004351,U01655,P0168,2025-05-08 05:29:31.864299,2,288.3,花呗
O004352,U01717,P0412,2025-07-12 23:26:12.355461,1,124.22,支付宝
O004353,U00930,P0100,2025-11-30 18:58:51.909426,1,34.73,支付宝
O004354,U00483,P0476,2025-05-20 05:08:12.474378,2,196.26,支付宝
O004355,U01792,P0139,2025-10-14 10:30:31.025784,1,44.72,微信
O004356,U00911,P0318,2025-07-25 21:22:37.739574,1,102.95,微信
O004357,U00905,P0273,2025-12-12 12:52:43.021347,2,29.16,银行卡
O004358,U00315,P0166,2025-04-12 10:58:01.132537,2,62.96,银行卡
O004359,U01949,P0479,2025-03-23 22:49:18.310829,1,102.34,微信
O004360,U00253,P0115,2025-07-14 23:24:13.706951,2,103.72,微信
O004361,U01684,P0244,2025-11-02 08:31:34.687272,2,86.64,支付宝
O004362,U01299,P0365,2025-07-10 19:04:35.369947,1,34.96,花呗
O004363,U00803,P0467,2025-11-04 19:01:45.342902,2,139.06,支付宝
O004364,U01161,P0159,2025-06-01 02:53:06.257184,1,13.92,微信
O004365,U01376,P0465,2025-10-27 16:09:00.072118,1,51.47,支付宝
O004366,U01106,P0305,2025-07-11 18:17:15.981700,1,62.22,支付宝
O004367,U00501,P0394,2025-09-29 14:07:37.014743,1,25.02,微信
O004368,U01359,P0357,2025-12-05 21:56:43.643842,2,106.78,银行卡
O004369,U01979,P0461,2025-08-11 20:28:41.502382,1,112.61,支付宝
O004370,U01833,P0303,2025-03-04 06:26:52.330450,2,355.02,银行卡
O004371,U01465,P0216,2025-03-18 07:13:52.676708,1,109.93,花呗
O004372,U00637,P0094,2025-09-03 09:29:20.581401,1,79.15,支付宝
O004373,U00756,P0039,2025-09-09 19:21:39.951099,2,111.92,微信
O004374,U01383,P0291,2025-10-30 15:47:32.512859,1,95.31,支付宝
O004375,U00909,P0397,2025-07-25 06:28:04.405800,2,118.44,花呗
O004376,U01719,P0155,2025-06-18 15:57:48.243057,3,448.14,花呗
O004377,U01381,P0187,2025-10-26 07:19:17.305978,1,8.8,支付宝
O004378,U01713,P0096,2025-12-24 07:49:22.266867,3,110.1,支付宝
O004379,U00667,P0012,2025-07-14 16:31:12.474693,3,138.69,支付宝
O004380,U00671,P0470,2025-02-17 06:42:01.266143,1,49.97,微信
O004381,U00032,P0035,2025-09-10 11:01:44.103282,1,51.75,花呗
O004382,U01611,P0373,2025-11-03 23:49:36.971035,3,107.4,支付宝
O004383,U00518,P0455,2025-10-17 03:29:53.275781,1,222.16,银行卡
O004384,U01021,P0293,2025-06-20 23:17:33.720344,2,70.68,微信
O004385,U00234,P0499,2025-05-03 00:24:38.187097,2,57.1,支付宝
O004386,U01141,P0021,2025-10-27 06:25:47.090609,2,94.2,支付宝
O004387,U01829,P0479,2025-01-18 09:05:53.502705,1,102.34,支付宝
O004388,U00477,P0239,2025-03-11 15:53:48.356158,2,20.6,支付宝
O004389,U00608,P0111,2025-08-03 08:16:47.554053,2,106.88,银行卡
O004390,U00330,P0350,2025-09-17 16:32:46.705938,2,75.04,微信
O004391,U01431,P0469,2025-02-11 23:03:31.349363,2,83.7,微信
O004392,U01647,P0118,2025-04-17 11:41:30.957298,2,201.3,微信
O004393,U00003,P0320,2025-06-12 16:51:26.482103,3,2594.88,支付宝
O004394,U00303,P0224,2025-03-18 04:50:59.846157,2,66.88,支付宝
O004395,U01055,P0294,2025-07-30 09:51:24.177827,1,101.94,微信
O004396,U01286,P0005,2025-07-19 23:20:51.723909,2,85.86,银行卡
O004397,U01138,P0230,2025-02-20 08:23:03.956767,1,11.14,支付宝
O004398,U00050,P0057,2025-03-07 15:26:51.717724,1,33.16,微信
O004399,U01879,P0023,2025-10-06 12:08:52.835354,1,115.91,支付宝
O004400,U01970,P0497,2025-07-27 04:28:16.814505,1,87.49,支付宝
O004401,U01371,P0433,2025-02-01 06:40:33.946087,2,666.3,银行卡
O004402,U00737,P0137,2025-07-26 13:57:23.458462,1,49.14,支付宝
O004403,U01816,P0258,2025-10-21 19:52:47.404474,2,299.84,支付宝
O004404,U00926,P0216,2025-02-13 20:12:19.381053,2,219.86,微信
O004405,U00859,P0463,2025-01-27 01:04:52.025054,1,61.6,支付宝
O004406,U01063,P0459,2025-11-02 20:38:34.268635,1,43.33,微信
O004407,U01619,P0017,2025-03-31 11:43:30.190552,1,64.14,支付宝
O004408,U00937,P0370,2025-11-12 03:17:00.574362,2,75.32,支付宝
O004409,U01621,P0106,2025-06-10 14:08:56.898177,1,143.26,微信
O004410,U00008,P0346,2025-04-07 13:45:36.355514,1,52.08,支付宝
O004411,U00414,P0178,2025-03-01 15:01:58.607428,1,120.99,支付宝
O004412,U00247,P0059,2025-11-17 00:34:13.406161,1,177.05,银行卡
O004413,U00021,P0072,2025-06-15 00:32:21.190120,1,66.58,微信
O004414,U01719,P0204,2025-11-10 23:43:11.448128,3,71.76,支付宝
O004415,U01018,P0014,2025-12-16 08:49:36.825772,3,44.1,银行卡
O004416,U00560,P0271,2025-08-24 07:23:48.225212,3,153.48,支付宝
O004417,U01198,P0481,2025-06-10 22:58:25.876821,1,15.22,微信
O004418,U01720,P0360,2025-07-02 15:33:22.871485,1,31.98,微信
O004419,U00346,P0136,2025-08-28 08:36:31.699349,3,210.09,支付宝
O004420,U00172,P0251,2025-03-12 13:43:52.620906,2,106.76,花呗
O004421,U00033,P0064,2025-03-04 19:34:44.800409,2,114.08,银行卡
O004422,U01947,P0052,2025-01-08 13:23:29.091139,3,108.27,支付宝
O004423,U01828,P0413,2025-02-27 05:17:04.527704,1,234.73,支付宝
O004424,U01477,P0023,2025-06-21 08:52:23.492804,1,115.91,支付宝
O004425,U01165,P0097,2025-09-27 01:46:03.513384,2,155.04,微信
O004426,U00796,P0337,2025-01-02 06:47:46.982585,2,232.94,微信
O004427,U01604,P0434,2025-09-25 13:54:52.814061,1,133.81,微信
O004428,U01786,P0071,2025-02-17 16:55:20.990378,2,195.42,微信
O004429,U01164,P0242,2025-04-16 01:44:47.862205,1,117.11,微信
O004430,U00953,P0346,2025-04-24 15:10:12.573234,1,52.08,花呗
O004431,U01996,P0177,2025-02-11 10:33:52.223211,2,20.1,支付宝
O004432,U00652,P0289,2025-08-13 04:53:11.089546,2,73.04,银行卡
O004433,U01785,P0167,2025-03-05 21:23:06.886284,1,61.83,微信
O004434,U01200,P0189,2025-04-24 20:49:33.488100,2,196.56,银行卡
O004435,U01841,P0240,2025-08-16 07:07:48.260885,2,56.54,微信
O004436,U01448,P0465,2025-04-20 12:15:58.457461,2,102.94,支付宝
O004437,U00410,P0457,2025-06-08 11:51:42.879190,1,122.13,支付宝
O004438,U00991,P0099,2025-12-02 12:07:57.466513,1,34.27,微信
O004439,U01441,P0194,2025-08-04 19:07:54.245690,2,10.0,微信
O004440,U00727,P0344,2025-04-17 07:29:23.467805,2,158.3,支付宝
O004441,U01627,P0358,2025-03-24 17:04:15.464939,3,302.19,支付宝
O004442,U00817,P0281,2025-10-18 14:11:12.224054,1,235.34,支付宝
O004443,U01374,P0098,2025-08-09 12:55:37.527472,2,312.16,微信
O004444,U00030,P0312,2025-05-10 21:00:21.369393,1,14.78,支付宝
O004445,U01234,P0492,2025-10-25 18:03:17.253063,3,108.81,微信
O004446,U00363,P0498,2025-04-19 14:09:21.351654,1,42.31,支付宝
O004447,U00734,P0031,2025-08-25 10:58:01.515880,3,139.44,银行卡
O004448,U01358,P0286,2025-07-24 10:07:51.441042,3,45.39,微信
O004449,U01465,P0129,2025-10-02 13:43:50.969313,1,185.2,微信
O004450,U00625,P0090,2025-11-26 00:30:36.744445,2,25.88,支付宝
O004451,U01604,P0151,2025-06-08 22:25:37.124328,2,240.06,花呗
O004452,U01885,P0131,2025-12-17 08:37:10.510869,2,46.66,银行卡
O004453,U01792,P0091,2025-11-01 09:27:27.243935,2,805.1,银行卡
O004454,U00017,P0092,2025-06-03 02:45:46.236113,1,177.51,支付宝
O004455,U01928,P0420,2025-09-20 19:34:18.449575,1,62.53,支付宝
O004456,U00894,P0020,2025-07-29 14:53:21.467694,1,114.79,支付宝
O004457,U01949,P0182,2025-04-06 14:14:09.615874,2,48.08,微信
O004458,U00648,P0392,2025-06-10 17:40:01.051949,3,88.95,微信
O004459,U01376,P0129,2025-02-16 09:17:07.454859,2,370.4,银行卡
O004460,U00210,P0037,2025-08-30 19:41:37.497270,1,10.27,支付宝
O004461,U01392,P0284,2025-11-11 11:28:00.785250,3,64.5,银行卡
O004462,U00776,P0332,2025-07-13 00:56:38.991152,2,126.8,花呗
O004463,U01646,P0338,2025-12-15 04:28:11.973208,2,47.24,微信
O004464,U00055,P0249,2025-11-07 20:32:28.389604,3,30.69,微信
O004465,U01856,P0222,2025-06-04 06:02:20.769408,1,640.15,支付宝
O004466,U01672,P0284,2025-06-27 19:07:55.426278,2,43.0,支付宝
O004467,U01210,P0247,2025-11-24 16:50:45.415436,1,64.3,支付宝
O004468,U00913,P0381,2025-08-20 02:46:04.160572,2,50.3,微信
O004469,U01210,P0419,2025-01-15 08:20:01.468675,1,30.55,支付宝
O004470,U01590,P0152,2025-04-22 09:34:07.169785,2,925.9,支付宝
O004471,U01105,P0159,2025-04-23 09:00:47.202320,3,41.76,支付宝
O004472,U01730,P0426,2025-08-13 17:12:19.869189,1,56.46,支付宝
O004473,U01191,P0491,2025-06-14 14:51:57.739026,2,353.64,支付宝
O004474,U01437,P0177,2025-12-29 08:22:01.543072,3,30.15,支付宝
O004475,U00996,P0250,2025-06-08 15:47:22.537954,2,88.72,支付宝
O004476,U01626,P0075,2025-11-27 01:39:39.937853,3,109.29,花呗
O004477,U01842,P0121,2025-07-18 01:37:11.315132,3,1543.56,银行卡
O004478,U00776,P0108,2025-10-05 03:55:07.932760,1,100.12,微信
O004479,U01690,P0022,2025-08-05 15:43:51.155503,1,159.32,银行卡
O004480,U00776,P0186,2025-07-17 16:17:19.335574,1,73.83,支付宝
O004481,U01462,P0264,2025-10-26 13:23:02.237809,2,482.78,微信
O004482,U01322,P0033,2025-04-21 00:08:44.014095,2,329.78,微信
O004483,U01888,P0444,2025-02-27 11:57:17.357598,3,651.6,支付宝
O004484,U00124,P0189,2025-03-29 04:28:50.524589,2,196.56,微信
O004485,U01431,P0089,2025-01-19 21:51:16.967908,1,130.21,支付宝
O004486,U00480,P0086,2025-02-23 23:49:48.329368,2,476.18,支付宝
O004487,U00729,P0479,2025-02-06 05:11:05.582940,1,102.34,银行卡
O004488,U00261,P0172,2025-11-08 23:38:10.396526,2,313.54,花呗
O004489,U00236,P0398,2025-06-17 02:45:13.480367,1,47.09,微信
O004490,U00128,P0074,2025-06-14 03:11:27.063569,1,24.93,支付宝
O004491,U01591,P0240,2025-07-16 03:10:14.997364,1,28.27,支付宝
O004492,U00139,P0357,2025-05-26 02:49:49.203858,2,106.78,花呗
O004493,U01839,P0263,2025-05-19 23:35:21.010148,1,118.47,微信
O004494,U01141,P0316,2025-03-24 03:17:35.852168,1,335.49,花呗
O004495,U01560,P0319,2025-03-10 05:45:58.404798,2,112.32,微信
O004496,U01752,P0270,2025-06-18 13:08:56.597584,1,13.53,微信
O004497,U01418,P0377,2025-08-19 02:12:25.653307,1,23.6,花呗
O004498,U01224,P0161,2025-08-08 04:15:08.041489,1,46.45,支付宝
O004499,U00572,P0347,2025-07-19 19:58:20.515784,2,34.66,银行卡
O004500,U01616,P0322,2025-07-17 23:18:30.025453,3,79.92,微信
O004501,U01980,P0457,2025-02-09 20:17:20.133457,1,122.13,银行卡
O004502,U00474,P0209,2025-11-02 16:59:18.865692,2,81.24,花呗
